STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-01,16.1,16.1,12,9,0,0,0,0,0,18,0,0.6,0,0,50.8,25.6,263.3,110.6,146.6,0,15.3,21.1,9.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-02,56.9,40.8,5,4,0,0,0,0,0,21,0,0.6,0,0,33.5,29.4,307.9,44.6,53.3,0,18.2,23.9,12.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-03,131.7,74.8,4,4,0,0,0,0,0,28,1,4.4,0,0,44.7,32.8,329.7,21.8,63,0,20,26.9,13.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-04,278,146.3,4,3,0,0,0,0,0,29,2,4.4,0,0,10.2,32.2,332,2.3,20.4,0,23.3,29.8,16.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-05,467.8,189.8,4,4,0,0,0,0,0,31,15,10.6,0,0,59.7,33.9,332,0,94.5,0,24.5,31.4,17.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-06,717.8,250,18,14,0,0,0,0,0,30,18,18.9,0,0,64,34.4,332,0,339.8,0,26.7,32.1,21.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-07,970.8,253,20,15,0,0,0,0,0,30,18,18.3,0,0,39.6,33.9,0,0,222.6,0,26.8,32.3,21.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-08,1206.2,235.4,24,15,0,0,0,0,0,29,12,19.4,0,0,63.5,33.9,0,0,242.2,0,26.4,31.4,21.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-09,1424.3,218.1,15,12,0,0,0,0,0,30,7,17.2,0,0,42.9,32.8,0,0,220.9,0,25.6,30.2,21
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-10,1589.7,165.4,12,6,0,0,0,0,0,31,0,15,0,0,17.8,30.6,0,0,57.1,0,23.7,28.1,19.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-11,1691.4,101.7,4,3,0,0,0,0,0,29,0,10,0,0,112.5,30,2.2,2.2,128.7,0,21.8,26.9,16.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1994-12,1726.2,34.8,7,5,0,0,0,0,0,20,0,3.9,0,0,25.7,29.4,57.4,55.2,74.5,0,17.7,22.1,13.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-01,13.3,13.3,9,5,0,0,0,0,0,16,0,1.7,0,0,14.7,25.6,180.1,122.7,55.9,0,14.7,20.7,8.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-02,35.7,22.4,5,3,0,0,0,4,0,20,0,-2.2,0,0,14.7,28.9,261.5,81.4,26.4,0,16,23.1,9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-03,96.5,60.8,6,5,0,0,0,0,0,29,0,8.3,0,0,23.9,30,272.6,11.1,63.5,0,20,26.2,13.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-04,212,115.5,7,6,0,0,0,0,0,29,6,6.1,0,0,25.7,33.3,275.9,3.3,78.6,0,22.1,28.4,15.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-05,455,243,5,4,0,0,0,0,0,31,23,16.7,0,0,35.6,35,275.9,0,108,0,26.2,32.7,19.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-06,691.4,236.4,15,14,0,0,0,0,0,30,13,15,0,0,78.7,35,275.9,0,288,0,26.2,31.5,20.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-07,978.6,287.2,10,8,0,0,0,0,0,31,26,19.4,0,0,27.9,36.1,0,0,118.1,0,27.6,33.4,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-08,1273.4,294.8,14,10,0,0,0,0,0,31,21,21.1,0,0,62,36.1,0,0,199.9,0,27.8,32.4,23.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-09,1520.1,246.7,9,8,0,0,0,0,0,30,9,20,0,0,68.6,32.2,0,0,142,0,26.6,31,22.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-10,1720.5,200.4,9,8,0,0,0,0,0,31,0,10.6,0,0,91.4,31.7,0,0,219.6,0,24.8,28.8,20.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-11,1766,45.5,1,1,0,0,0,0,0,26,0,2.8,0,0,2.5,30,45.9,45.9,2.5,0,18.3,24.4,12.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1995-12,1782.4,16.4,4,3,0,0,0,2,0,19,0,-3.3,0,0,11.4,26.1,159.2,113.3,22.7,0,15.1,20.9,9.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-01,10.3,10.3,6,6,0,0,0,2,0,18,0,-3.3,0,0,55.9,26.7,283.7,124.5,137.4,0,14.5,21.1,7.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-02,37.8,27.5,3,3,0,0,0,3,0,21,0,-2.8,0,0,39.4,28.3,384.5,100.8,49,0,15.8,22.5,9.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-03,77.7,39.9,9,7,0,0,0,0,0,20,0,0.6,0,0,48.8,28.9,485.6,101.1,219.4,0,16.4,22.5,10.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-04,157.4,79.7,5,4,0,0,0,0,0,29,0,5,0,0,67.1,31.7,500.7,15.1,105,0,20.5,27,13.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-05,359.5,202.1,3,2,0,0,0,0,0,31,2,16.1,0,0,71.1,32.2,500.7,0,91.7,0,24.9,30.6,19.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-06,576.9,217.4,11,9,0,0,0,0,0,30,1,15.6,0,0,40.1,33.3,500.7,0,170.4,0,25.6,30.1,21
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-07,860.8,283.9,6,4,0,0,0,0,0,31,23,18.9,0,0,26.2,35.6,0,0,58.7,0,27.5,32.7,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-08,,,15,10,0,0,,,,,,,0,0,80.5,,,,228,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-09,,217.5,8,6,0,0,0,0,0,29,5,16.1,0,0,23.6,33.9,,0,97.4,0,25.8,30.6,21
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-10,,130.7,8,5,0,0,0,0,0,29,0,6.7,0,0,17.3,29.4,,6.1,56.4,0,22.6,26.9,18.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-11,,46.9,2,2,0,0,0,0,0,25,0,5.6,0,0,8.4,29.4,,23,12.5,0,19.2,24.3,14.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1996-12,,11.1,4,4,0,0,0,0,0,24,0,0.6,0,0,47,26.1,,75.2,85.7,0,16.2,22.1,10.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-01,14.5,14.5,6,2,0,0,0,1,0,16,0,-4.4,0,0,18,26.7,,101.2,31.4,0,15.6,21.6,9.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-02,63.6,49.1,5,3,0,0,0,0,0,23,0,1.7,0,0,6.6,29.4,,38.4,19.6,0,18.8,24.8,12.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-03,174.3,110.7,5,5,0,0,0,0,0,31,0,11.7,0,0,23.1,29.4,,0,72.3,0,21.9,27.5,16.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-04,245.9,71.6,7,7,0,0,0,0,0,28,0,6.1,0,0,27.4,30.6,,10.9,105.3,0,20.4,26.2,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-05,429.1,183.2,5,5,0,0,0,0,0,31,8,11.7,0,0,6.1,32.8,,0,22.2,0,24.2,30.1,18.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-06,648.7,219.6,13,10,0,0,0,0,0,29,11,14.4,0,0,90.2,33.3,,0,252,0,25.9,30.9,20.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-07,920.5,271.8,12,11,0,0,0,0,0,31,22,20,0,0,71.1,35,0,0,290.9,0,27.1,32.4,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-08,1193.3,272.8,11,9,0,0,0,0,0,31,16,17.8,0,0,33,33.3,0,0,124.3,0,27.1,31.9,22.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-09,1426.2,232.9,8,6,0,0,0,0,0,30,14,17.2,0,0,61,32.8,0,0,111.4,0,26.1,31.3,20.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-10,1557.5,131.3,6,5,0,0,0,0,0,29,0,8.9,0,0,38.9,31.1,7.7,7.7,72.7,0,22.4,27.6,17.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-11,1604.3,46.8,6,4,0,0,0,0,0,26,0,5.6,0,0,51.3,28.3,45.5,37.8,92.9,0,18.6,23.7,13.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1997-12,1630.4,26.1,11,9,0,0,0,0,0,15,0,2.8,0,0,108.7,27.2,144.6,99.1,407.6,0,15.8,20.7,10.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-01,30.5,30.5,5,4,0,0,0,0,0,18,0,3.9,0,0,19.8,27.8,217.7,73.1,42.7,0,16.9,21.6,12.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-02,55.7,25.2,9,9,0,0,0,0,0,22,0,3.3,0,0,74.9,28.3,295.3,77.6,218.2,0,16.5,22.1,10.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-03,107,51.3,4,4,0,0,0,1,0,23,0,0,0,0,40.6,30,370.3,75,120.6,0,17.6,23.4,11.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-04,200,93,0,0,0,0,0,0,0,28,0,7.2,0,0,0,30.6,379.8,9.5,0,0,21.3,27.2,15.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-05,361.5,161.5,6,2,0,0,0,0,0,27,5,12.2,0,0,12.7,33.9,379.8,0,25.7,0,24.4,30.5,18.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-06,667.3,305.8,1,1,0,0,0,0,0,29,29,20.6,0,0,17,36.7,379.8,0,17,0,28.9,35.3,22.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-07,977.2,309.9,10,9,0,0,0,0,0,31,25,20.6,0,0,39.6,36.7,0,0,118.2,0,28.3,33.5,23.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-08,1279.8,302.6,14,9,0,0,0,0,0,31,24,21.1,0,0,25.9,35,0,0,115.8,0,28.1,33.1,23
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-09,1531.9,252.1,17,14,0,0,0,0,0,30,4,18.9,0,0,17.8,34.4,0,0,148.5,0,26.7,30.6,22.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-10,1718.4,186.5,3,3,,0,0,0,0,31,1,12.8,,0,15.7,32.2,0,0,26.8,0,24.4,29,19.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-11,1805.6,87.2,3,1,0,0,0,0,0,30,0,7.2,0,0,27.9,30,6.9,6.9,31.2,0,21,26.7,15.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1998-12,1862.3,56.7,5,2,0,0,0,0,0,25,0,2.2,0,0,5.6,27.2,48.4,41.5,10.8,0,18.8,24.5,13.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-01,20.9,20.9,3,3,0,0,0,1,0,25,0,0,0,0,36.8,27.8,117.5,69.1,102.9,0,16.7,23.5,10
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-02,47,26.1,4,3,0,0,0,0,0,24,0,1.7,0,0,6.9,27.2,178.9,61.4,17.1,0,17.1,23.6,10.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-03,66.5,19.5,2,1,0,0,0,0,0,29,0,1.7,0,0,16.5,27.8,230.9,52,17.8,0,17.3,24.9,9.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-04,217.9,151.4,4,4,0,0,0,0,0,29,10,5.6,0,0,40.6,33.3,236.2,5.3,70.1,0,23.4,30.7,16.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-05,382.2,164.3,6,6,0,0,0,0,0,30,4,10.6,0,0,14.2,34.4,240.1,3.9,58.8,0,23.5,30,17
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-06,623,240.8,12,8,0,0,0,0,0,30,10,18.3,0,0,110.7,33.9,240.1,0,266.5,0,26.4,31.3,21.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-07,912.4,289.4,9,6,0,0,0,0,0,31,27,19.4,0,0,34.3,36.1,0,0,77.6,0,27.7,33.4,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-08,1211.6,299.2,14,8,0,0,0,0,0,31,24,20.6,0,0,51.3,36.1,0,0,152.8,0,28,33.4,22.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-09,1447.6,236,8,6,0,0,0,0,0,30,11,16.1,0,0,58.2,34.4,0,0,146.9,0,26.2,31.2,21.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-10,1605.4,157.8,10,7,0,0,0,0,0,31,0,10,0,0,23.1,31.7,0.8,0.8,82.2,0,23.4,27.8,19
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-11,1644.1,38.7,3,1,0,0,0,0,0,29,0,7.2,0,0,32,28.9,15.3,14.5,36.1,0,19.2,24.6,13.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,1999-12,1660.2,16.1,6,4,0,0,0,0,0,20,0,1.7,0,0,39.1,26.1,104.6,89.3,55,0,16,21.6,10.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-01,11.2,11.2,3,3,0,0,0,4,0,21,0,-7.8,0,0,17.3,26.7,234,129.4,38.4,0,14.5,21.7,7.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-02,,,5,2,0,0,,,0,16,0,,0,0,2.8,29.4,,,10.2,0,,22,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-03,,86.7,6,0,0,0,0,0,0,29,2,8.3,0,0,1.3,32.8,,1.4,5.2,0,21.4,29.3,13.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-04,,86.7,4,2,0,0,0,0,0,28,1,2.8,0,0,9.1,32.2,,6.7,19.3,0,21.5,29.8,13.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-05,,217.8,2,2,0,0,0,0,0,30,24,11.7,0,0,20.3,37.8,,0,23.3,0,25.6,33.8,17.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-06,,,10,8,,0,,,0,27,24,,,0,46.2,37.2,,,137.3,0,,34.2,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-07,,,13,10,0,0,0,0,0,28,25,20,0,0,60.2,36.7,,,163.2,0,28.1,34.2,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-08,,,9,8,,0,,,,,,,,0,74.4,,,,194.3,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-09,,272.3,12,7,0,0,0,0,0,30,24,18.3,0,0,39.1,35.6,,0,77.5,0,27.4,33,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-10,,138.6,2,1,0,0,0,0,0,31,3,9.4,0,0,2.5,33.3,,0,3,0,22.8,29.4,16.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-11,,50.8,4,3,0,0,0,0,0,26,0,1.1,0,0,22.9,30.6,,45.8,48.5,0,18.5,25.9,11.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2000-12,,32,5,1,0,0,0,4,0,18,0,-3.9,0,0,8.6,31.7,,121.8,14.2,0,15.2,22.5,8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-01,14.7,14.7,3,2,0,0,0,7,0,17,0,-5.6,0,0,46,30,,180.7,61,0,12.8,21,4.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-02,68.4,53.7,5,1,0,0,0,0,0,23,0,0.6,0,0,21.1,31.1,,27.5,26.2,0,19.3,26.3,12.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-03,134.5,66.1,12,8,0,0,0,0,0,26,0,2.2,0,0,58.4,31.7,,41.7,190.9,0,19.1,25.8,12.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-04,250.3,115.8,0,0,0,0,0,0,0,30,8,2.8,0,0,0,33.3,,5.8,0,0,22,29.8,14.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-05,444.1,193.8,8,4,0,0,0,0,0,31,19,12.8,0,0,11.2,35.6,,0,30,0,24.6,32.2,17
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-06,710.9,266.8,13,11,0,0,0,0,0,30,26,18.3,0,0,42.7,36.1,,0,138.1,0,27.2,33.8,20.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-07,999.6,288.7,18,13,0,0,0,0,0,31,21,20.6,0,0,51.3,36.1,0,0,161.6,0,27.6,33,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-08,1282.4,282.8,18,13,0,0,0,0,0,31,25,18.9,0,0,45.2,35.6,0,0,177,0,27.5,33.1,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-09,1504.9,222.5,14,9,0,0,0,0,0,30,14,15.6,0,0,103.4,35,0,0,247.2,0,25.8,30.7,20.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-10,1655.8,150.9,7,3,0,0,0,0,0,29,4,7.8,0,0,6.1,32.8,6.6,6.6,17.2,0,23.4,28.9,17.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-11,1724.5,68.7,5,2,0,0,0,0,0,29,0,7.8,0,0,17.3,29.4,10.5,3.9,35.9,0,20.5,26.4,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2001-12,1807.1,82.6,5,1,0,0,0,1,0,27,0,0,0,0,3.8,30.6,62.2,51.7,9.6,0,19.3,25.3,13.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-01,51.1,51.1,7,5,0,0,0,5,0,22,0,-4.4,0,0,36.8,30,169.3,107.1,67.1,0,16.5,23.4,9.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-02,67.5,16.4,6,5,0,0,0,0,0,22,0,1.7,0,0,34,30,228.1,58.8,69.5,0,16.8,23.8,9.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-03,149,81.5,4,4,0,0,0,0,0,24,2,3.3,0,0,27.2,32.8,256,27.9,44.8,0,20.3,27.3,13.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-04,,,6,3,0,0,,,,,,,0,0,31,,,,52.3,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-05,,,6,4,0,0,,,,,,,0,0,15.2,,,,27.4,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-06,,229.8,24,19,0,0,0,0,0,29,14,18.3,0,0,92.7,37.2,,0,504.7,0,26.5,31.7,21.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-07,,279.9,20,16,0,0,0,0,0,31,20,20,0,0,38.1,36.1,0,0,235,0,27.4,32.6,22.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-08,,238.9,19,15,0,0,0,0,0,27,18,21.1,0,0,70.6,34.4,0,0,476.3,0,27.2,32.5,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-09,,,13,10,0,0,,,,,,,0,0,61.5,,,,214.1,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-10,,207,7,5,0,0,0,0,0,29,16,12.8,0,0,76.2,34.4,,0,110.1,0,25.5,31.3,19.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-11,,,5,3,0,0,,,0,24,0,,0,0,34.8,31.1,,,45.4,0,,26,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2002-12,,,11,8,0,0,,,0,16,0,,0,0,99.1,28.3,,,315.4,0,,20.7,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-01,,,3,1,0,0,,,0,9,0,,0,0,80,25.6,,,80.8,0,,18.9,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-02,,,10,6,0,0,,,0,22,0,,0,0,40.6,29.4,,,82.2,0,,24.1,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-03,,,,,0,0,,,,,,,0,0,,,,,,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-04,,100.7,6,4,0,0,0,0,0,27,1,3.3,0,0,34.8,32.2,,17,90.7,0,21.2,28.2,14.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-05,,233.7,5,5,0,0,0,0,0,30,20,16.1,0,0,16.5,35.6,,0,48,0,26.1,32.3,19.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-06,,229.8,16,13,0,0,0,0,0,28,15,19.4,0,0,57.2,34.4,,0,306.8,0,26.5,31.4,21.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-07,,,22,14,0,0,,,,,,,0,0,64.8,,,,404,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-08,,261.4,22,16,,0,0,0,0,30,18,20.6,,0,50.8,34.4,,0,256.3,0,27.1,32.3,21.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-09,,247.4,9,5,0,0,0,0,0,29,14,19.4,0,0,46.5,34.4,,0,119,0,26.9,32.3,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-10,,149.2,,,0,0,0,0,0,30,1,12.2,0,0,,32.2,,0,,0,23.7,30,17.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-11,,105.3,10,2,0,0,0,0,0,28,0,5.6,0,0,16.5,30.6,,11.7,28.4,0,21.6,27.4,15.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2003-12,,4.1,5,3,0,0,0,0,0,18,0,2.2,0,0,75.2,27.2,,123.4,82.1,0,14.4,21.3,7.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-01,13.7,13.7,4,4,0,0,0,0,0,17,0,2.2,0,0,27.7,28.3,,98,57.4,0,15.1,22.2,7.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-02,32.7,19,8,4,0,0,0,0,0,18,0,2.8,0,0,96.5,30,,55.3,152,0,16.9,23,10.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-03,93.2,60.5,4,2,0,0,0,0,0,29,0,6.1,0,0,16.5,31.1,,21.1,29.5,0,19.6,26,13.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-04,157.7,64.5,4,4,0,0,0,0,0,25,0,7.8,0,0,31.8,31.7,,9.2,55.9,0,20.4,27.1,13.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-05,328.2,170.5,1,1,0,0,0,0,0,27,10,13.9,0,0,53.6,36.1,,0,53.6,0,24.9,31.3,18.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-06,597.7,269.5,16,10,0,0,0,0,0,28,25,20,0,0,31.8,37.2,,0,150.4,0,28,33.9,22
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-07,,,9,6,,0,,,,,,,,0,18.8,,,,60.5,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-08,,288.1,21,13,0,0,0,0,0,31,27,16.7,0,0,125.7,35,,0,304.5,0,27.6,32.7,22.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-09,,,,,0,0,,,,,,,0,0,,,,,377.9,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-10,,171.5,7,1,0,0,0,0,0,31,4,12.2,0,0,5.6,33.3,,0,9.6,0,24.3,30.1,18.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-11,,74.9,10,4,,0,0,0,0,29,0,8.3,,0,32,31.7,,4.2,56.6,0,20.9,26.7,15.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2004-12,,26.4,3,1,0,0,0,0,0,19,0,1.7,0,0,34.3,28.9,,92.1,35.9,0,15.7,21.9,9.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-01,29.3,29.3,7,2,0,0,0,1,0,21,0,0,0,0,21.6,28.3,,91.9,34.2,0,16.3,22.5,10.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-02,43.4,14.1,6,4,0,0,0,0,0,22,0,4.4,0,0,30.2,28.3,,58.2,49.4,0,16.8,23.4,10.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-03,85.6,42.2,16,8,0,0,0,0,0,24,0,4.4,0,0,20.6,31.7,,72.5,91.9,0,17.4,24.1,10.7
